Date,Exercise,Result,Weight,Status
2023-04-01,Bench Press - Flat - Barbell,Working weight 60kg (5 and 4 reps) keep pushjng,60.00,Working
2023-04-03,Tricep Kick-Backs - Dumbell,"That being said, 7.5kg works well for 8 reps ",7.50,Static
2023-04-03,Tricep Kick-Backs - Dumbell,Beginning to realise this one feels better at more reps and lower weight,0.00,Static
2023-04-03,Rear Extension - V-Bar - Cable,"Peak 21.25kg, keep at 1 lower, too hard to get into position and hurts hands at that weight",21.25,Peak
2023-04-03,Tricep Extension Pulldown - Cable,Triceps and Shoulders fucking exhausted by this point,0.00,Static
2023-04-03,Shoulder Press - Dumbell,Working weight 15kg DBs,15.00,Working
2023-04-03,Overhead Tricep Extension - One Arm - Dumbell,Keep working weight at 8kg DB,8.00,Working
2023-04-03,Hip Huggers - Dumbell,Working weight 20kg DBs,20.00,Working
2023-04-03,Lateral Raise - Standing - Dumbell,Working weight 10kg DBs,10.00,Working
2023-04-03,Front Raises - Dumbell,Working weight 10kg DB,10.00,Working
2023-04-03,Front Raises - Dumbell,Consider using the support of a bar,0.00,Static
2023-04-05,Curls - Cable,Working weight 21kg focus on form and reps,21.00,Working
2023-04-05,Wrist Flexion - Cable,Working weight 8.75kg done in conjunction with overhand curls,8.75,Working
2023-04-05,Curls - Overhand - Barbell,Working weight 17.5kg,17.50,Working
2023-04-05,Curls - Simple - Dumbell,Working weight 12.5kg DBs from seated upright position,12.50,Working
2023-04-05,Leg Raises - Straight Leg Resting - Body,"Three weights each leg, sets of 12",12.00,Static
2023-04-05,Crunches - Weighted - Cable,Working weight 40,40.00,Working
2023-04-05,Kneeling Rope Crunch - Cable,"Working weight 31.5kg, feel like I",31.50,Working
2023-04-06,Face Pull - Cable,Working weight 24.5kg,24.50,Working
2023-04-06,Bench Press - Flat - Barbell,No spotter working weight 57.5kg for reps of 6,57.50,Working
2023-04-06,Bench Press - Decline - Barbell,Working weight 60kg,60.00,Working
2023-04-06,Upper Chest Pullover - Dumbell,Working weight 16kg DB for 3 sets,16.00,Working
2023-04-06,ISO Lateral Row - Machine,"New wide grip working weight 80kg, sacrifice of technique though for 8 reps, consider dropping depending on confidence",80.00,Working
2023-04-06,ISO Lateral Row - Machine,Wide grip,0.00,Static
2023-04-06,Lateral Pull Down - Cable,Working weight 15,15.00,Working
2023-04-06,Low Pulley Row - Overhand - Cable,New working weight 18,18.00,Working
2023-04-06,Pectoral Flys - Cable,New working weight 52kg tough,52.00,Working
2023-04-08,Calf Raises - Bent Leg - Machine,Working weight 20kg,20.00,Working
2023-04-08,Leg Press - Machine,Primal strength working weight 90kg,90.00,Working
2023-04-08,Good Mornings - Barbell,New peak 60kg using much lower bend,60.00,Peak
2023-04-08,Calf Raises - Barbell,Working weight 50kg with a ten under each foot. Can,50.00,Working
2023-04-08,Squat - Back - Barbell,Working weight 85kg,85.00,Working
2023-04-08,Squat - Front - Barbell,New working weight 65kg,65.00,Working
2023-04-08,Oblique Lunges - Plate,Working weight 5kg plate 4 sets,5.00,Working
2023-04-10,Tricep Kick-Backs - Dumbell,"Working weight 7.5kg DB, tough on the left arm",7.50,Working
2023-04-10,Bench Press - Narrow Grip - Barbell,Working weight 50kg,50.00,Working
2023-04-10,Tricep Extension Pulldown - Cable,Working weight 50kg,50.00,Working
2023-04-10,Tricep Extension Pulldown - Cable,Maida numbers not in kg,0.00,Static
2023-04-10,Front Raises - Dumbell,Working weight 10kg DBs,10.00,Working
2023-04-10,Hip Huggers - Dumbell,Working weight 20kg DBs,20.00,Working
2023-04-10,Overhead Tricep Extension - One Arm - Dumbell,Working weight 8kg DB,8.00,Working
2023-04-10,Lateral Raise - Standing - Dumbell,Working weight 10kg DBs (fire alarm),10.00,Working
2023-04-13,Wrist Flexion - Cable,From below,0.00,Static
2023-04-13,Wrist Flexion - Cable,From above,0.00,Static
2023-04-13,Wrist Flexion - Cable,New working weight 11.25,11.25,Working
2023-04-13,Wrist Flexion - Cable,"Actually a wrist extension l, like a mini curl",0.00,Static
2023-04-13,Curls - Incline - Dumbell,Biceps exhausted. Working sets of 7 with 12kg DBs,12.00,Working
2023-04-13,Curls - Concentration - Dumbell,Big fan of these,0.00,Static
2023-04-13,Curls - Incline - Dumbell,Easier to perform as hammer curls,0.00,Static
2023-04-13,Curls - Wide Grip - Barbell,"Working weight 25kg, 10 reps for first ww set, consider raising to two 10kg plates next week",25.00,Working
2023-04-13,Leg Raises - Straight Leg Resting - Body,3 weights each ankle sets of 10 for the first 3,10.00,Static
2023-04-13,Leg Raises - Straight Leg Resting - Body,"Do bent leg next time, feeling it most in my hip flexors",0.00,Static
2023-04-13,Crunches - Weighted - Cable,Working weight 40,40.00,Working
2023-04-13,Kneeling Rope Crunch - Cable,New working weight 35,35.00,Working
2023-04-13,Curls - Concentration - Dumbell,Working weight 12kg DB,12.00,Working
2023-04-14,Calf Raises - Straight Leg - Machine,Working weight 70kg,70.00,Working
2023-04-14,Calf Raises - Bent Leg - Machine,Working weight 20kg,20.00,Working
2023-04-14,Calf Raises - Straight Leg - Machine,Calf super sets,0.00,Static
2023-04-14,Oblique Lunges - Plate,Working weight 5kg plate,5.00,Working
2023-04-14,Calf Raises - Bent Leg - Machine,Calf super sets,0.00,Static
2023-04-14,Good Mornings - Barbell,Working weight 60kg,60.00,Working
2023-04-14,Deadlift - Barbell,Working weight 70kg,70.00,Working
2023-04-14,Squat - Front - Barbell,Working weight 65kg (tough),65.00,Working
2023-04-14,Squat - Back - Barbell,"Working weight 85kg, inc to 90 next time. Managed 10 reps on the last set",85.00,Working
2023-04-14,ISO Lateral Row - Machine,Narrow grip,0.00,Static
2023-04-14,Hamstring Curls - Cable,Working weight 10kg per leg,10.00,Working
2023-04-15,Bench Press - Lateral - Machine,New peak weight 50kg,50.00,Peak
2023-04-15,Seated Pulley Row - V-Grip - Cable,Working weight 16 (tough),16.00,Working
2023-04-15,Abduction Row - Dumbell,Working weight 28kg DB (tough),28.00,Working
2023-04-15,Face Pull - Cable,Working weight 24.5,24.50,Working
2023-04-15,Pectoral Flys - Cable,Working weight 52,52.00,Working
2023-04-15,Bench Press - Decline - Barbell,6 working set reps at 60kg,60.00,Working
2023-04-15,Bench Press - Incline - Dumbell,Working weight 18kg DBs,18.00,Working
2023-04-15,ISO Lateral Row - Machine,"Working weight 80kg, increase next time",80.00,Working
2023-04-17,Scoop Press - Dumbell,Working weight 12kg DBs,12.00,Working
2023-04-17,Shoulder Press - Dumbell,Working weight 15kg DBs,15.00,Working
2023-04-17,Shrugs - Barbell,Ugly working sets 70kg,70.00,Working
2023-04-17,Rear Extension - V-Bar - Cable,Rope variation,0.00,Static
2023-04-17,Tricep Extension Pulldown - Cable,Just squeaked in a new peak weight 31.25 (only just),31.25,Peak
2023-04-17,Lateral Raise - Standing - Dumbell,Working weight 10kg DBs,10.00,Working
2023-04-17,Overhead Tricep Extension - One Arm - Dumbell,3 working super sets with OTE 8kg DB,8.00,Working
2023-04-17,Tricep Kick-Backs - Dumbell,3 working super sets with OTE 8kg DB,8.00,Working
2023-04-17,Rear Extension - V-Bar - Cable,"Working weight 18.75, have to push hands together for last few reps (tough)",18.75,Working
2023-04-17,Shoulder Press - Dumbell,New working weight 16kg DBs,16.00,Working
2023-04-18,Seated Pulley Row - V-Grip - Cable,Working weight 16,16.00,Working
2023-04-18,Curls - Incline - Dumbell,Supersets with concentration. Working weight 12kg DBs,12.00,Working
2023-04-18,Curls - Concentration - Dumbell,Fuckin mingin supersets with incline. Working weight 12kg DBs (very tough),12.00,Working
2023-04-18,Abduction Row - Dumbell,Working weight 28kg DB,28.00,Working
2023-04-18,Leg Raises - Bent Leg Resting - Body,Working sets of 10 with 4 weights on each ankle,10.00,Working
2023-04-18,Crunches - Weighted - Cable,New peak weight 45,45.00,Peak
2023-04-18,Curls - Wide Grip - Barbell,New working weight 27.5kg (2 x 10kg plates!),27.50,Working
2023-04-18,Kneeling Rope Crunch - Cable,New working weight 36.25,36.25,Working
2023-04-18,Leg Raises - Bent Leg Resting - Body,Still sore on hip flexors,0.00,Static
2023-04-20,Scoop Press - Dumbell,3 working sets with 12kg DBs. WS2:7,12.00,Working
2023-04-20,Rear Extension - V-Bar - Cable,Rope variation,0.00,Static
2023-04-20,Rear Extension - V-Bar - Cable,3 working sets of 18.75,18.75,Working
2023-04-20,Shrugs - Barbell,New working weight 80kg,80.00,Working
2023-04-20,Upright Row - Barbell,"New peak weight 35kg, prefer hip huggers",35.00,Peak
2023-04-20,Shoulder Press - Dumbell,Working weight 16kg DBs,16.00,Working
2023-04-20,Bench Press - Narrow Grip - Barbell,Working weight 50kg,50.00,Working
2023-04-20,Overhead Tricep Extension - One Arm - Dumbell,"Working super sets, OTE TKB 8kg DB, increase next time for peak",8.00,Working
2023-04-21,Bent-Over Rows - Barbell,New peak weight 60kg,60.00,Peak
2023-04-21,Lateral Pull Down - Machine,New peak weight 100kg,100.00,Peak
2023-04-21,Bench Press - Flat - Barbell,Peak weight 60kg for 6 reps (up 2 from last),60.00,Peak
2023-04-21,Bench Press - Decline - Barbell,New working weight (official) 60kg,60.00,Working
2023-04-21,Upper Chest Pullover - Dumbell,New peak weight 18kg DB (easy),18.00,Peak
2023-04-21,Bent-Over Rows - Barbell,Underhand,0.00,Static
2023-04-21,Low Pulley Row - Overhand - Cable,Working weight 18,18.00,Working
2023-04-21,Face Pull - Cable,New working weight 28,28.00,Working
2023-04-22,Pectoral Flys - Cable,Working weight 52,52.00,Working
2023-04-25,Shrugs - Barbell,Working weight techno gym 50,50.00,Working
2023-04-25,Upright Row - Barbell,Peak weight techno gym 30,30.00,Peak
2023-04-25,Scoop Press - Dumbell,Supposed to be WW 12kg DBs,12.00,Working
2023-04-25,Tricep Extension Pulldown - Cable,Working weight techno gym 22.5,22.50,Working
2023-04-25,Lateral Raise - Standing - Dumbell,Working weight 10kg DBs,10.00,Working
2023-04-25,Rear Extension - V-Bar - Cable,Working weight techno gym 20,20.00,Working
2023-04-25,Tricep Kick-Backs - Dumbell,Supersets of OTE + TKB working weight 8kg DB,8.00,Working
2023-04-25,Overhead Tricep Extension - One Arm - Dumbell,Supersets of OTE + TKB working weight 8kg DB,8.00,Working
2023-04-25,Scoop Press - Dumbell,WW 10kg DBs,10.00,Working
2023-05-01,Bench Press - Incline - Dumbell,Working weight 18kg DBs,18.00,Working
2023-05-01,Pectoral Flys - Cable,Working weight 52,52.00,Working
2023-05-01,Abduction Row - Dumbell,Working weight 28kg DB,28.00,Working
2023-05-01,Straight Arm Pushdown - Cable,Rope - alternating between straight and pulling to hips,0.00,Static
2023-05-01,Curls - Hammer - Dumbell,Fucking tough working weight of 12kg DBs,12.00,Working
2023-05-01,Curls - Hammer - Dumbell,Performed standing,0.00,Static
2023-05-01,Curls - Concentration - Dumbell,Working weight 12kg DB,12.00,Working
2023-05-01,Curls - Wide Grip - Barbell,"Failed (6) 3rd set at 27.5kg, reducing working weight to 25kg",27.50,Working
2023-05-01,Face Pull - Cable,Working weight 28,28.00,Working
2023-05-01,Bench Press - Decline - Barbell,Working sets of 6 at 60kg,60.00,Working
2023-05-01,Face Pull - Cable,Correction - New peak weight 31.5,31.50,Peak
2023-05-01,Straight Arm Pushdown - Cable,Working weight 24.5,24.50,Working
2023-05-02,Tricep Extension Pulldown - Rope - Cable,New working weight 24.5,24.50,Working
2023-05-02,Tricep Kick-Backs - Dumbell,New working weight 10kg DBs,10.00,Working
2023-05-02,Curls - Overhand - Barbell,New peak weight 20kg,20.00,Peak
2023-05-02,Lateral Raise - Standing - Dumbell,Working weight 10kg DBs,10.00,Working
2023-05-02,Front Raises - Dumbell,Nasty working weight 10kg DBs (tough),10.00,Working
2023-05-02,Shoulder Press - Dumbell,Working weight 16kg DBs,16.00,Working
2023-05-02,Curls - Overhand - Barbell,Failed working weight attempt 22.5kg (6),22.50,Working
2023-05-02,Wrist Flexion - Cable,Indefinitely changed to off the floor (mini forearm curls) working weight 11.25. Be careful of left wrist,11.25,Working
2023-05-02,Bench Press - Narrow Grip - Barbell,Tough being the last tricep ex. Working weight 50kg,50.00,Working
2023-05-02,Hip Huggers - Dumbell,Working weight 20kg DBs (with shrug),20.00,Working
2023-05-04,Overhead Tricep Extension - One Arm - Dumbell,Failed peak weight 10kg DB (7:R 3:L). Working weight 8kg,10.00,Working
2023-05-04,Rear Extension - Rope - Cable,Very tough working weight 17.5,17.50,Working
2023-05-04,Tricep Extension Pulldown - Rope - Cable,Very tough working weight 24.5 (Middle machines not sure if they,24.50,Working
2023-05-04,ISO Lateral Row - Machine,"Working weight 80kg, told to increase but doesn",80.00,Working
2023-05-04,Lateral Pull Down - Machine,New working weight 100kg,100.00,Working
2023-05-04,Lateral Pull Down - Machine,Scraped the first working set,0.00,Working
2023-05-04,Lateral Pull Down - Machine,Scraped the second,0.00,Static
2023-05-04,Low Pulley Row - Underhand - Cable,New working weight 16,16.00,Working
2023-05-04,Bench Press - Flat - Barbell,New working weight 60kg!!,60.00,Working
2023-05-04,Pectoral Flys - Cable,Busy all session,0.00,Static
2023-05-04,Straight Arm Pushdown - Cable,Attempted peak 28 failed. Working weight 24.5,28.00,Working
2023-05-06,Lateral Raise - Bent Over - Dumbell,New working weight 12.5kg DBs,12.50,Working
2023-05-06,Calf Raises - Straight Leg - Machine,Working weight 70kg,70.00,Working
2023-05-06,Calf Raises - Straight Leg - Machine,Increase by a lot next time. Make sure not too far away from the platform,0.00,Static
2023-05-06,Calf Raises - Bent Leg - Machine,New peak weight 25kg,25.00,Peak
2023-05-06,Oblique Lunges - Plate,10kg working weight one way,10.00,Working
2023-05-06,Scoop Press - Dumbell,New working weight 12.5kg (tough),12.50,Working
2023-05-06,Shrugs - Barbell,Working weight 70kg,70.00,Working
2023-05-06,Hamstring Curls - Cable,New working weight 30kg,30.00,Working
2023-05-06,Squat - Back - Barbell,New working weight 90kg,90.00,Working
2023-05-06,Squat - Front - Barbell,Working weight 65kg (tough),65.00,Working
2023-05-06,Hip Huggers - Dumbell,Engage rear delt,0.00,Static
2023-05-06,ISO Lateral Row - Machine,Working weight 15,15.00,Working
2023-05-07,Upper Chest Pullover - Dumbell,New peak weight 20kg DB (easy),20.00,Peak
2023-05-07,Bench Press - Decline - Barbell,New peak weight (8) 60kg,60.00,Peak
2023-05-07,Pectoral Flys - Cable,New peak weight 54,54.00,Peak
2023-05-07,Low Pulley Row - Overhand - Cable,Shit last 2 reps,2.00,Static
2023-05-07,Low Pulley Row - Overhand - Cable,Working weight 18,18.00,Working
2023-05-07,Curls - Concentration - Dumbell,Working weight 12kg DB,12.00,Working
2023-05-07,ISO Lateral Row - Machine,New peak weight 90kg,90.00,Peak
2023-05-07,Curls - Concentration - Dumbell,Make sure to come across the body. For supersets split into 2 mini alternating sets so not to exhaust one arm,2.00,Static
2023-05-07,Curls - Incline - Dumbell,Working weight 12kg DBs,12.00,Working
2023-05-07,ISO Lateral Row - Machine,Neutral grip,0.00,Static
2023-05-08,Tricep Kick-Backs - Dumbell,Working weight 10kg DB (tough),10.00,Working
2023-05-08,Overhead Tricep Extension - One Arm - Dumbell,Left arm 6 reps working weight,6.00,Working
2023-05-08,Overhead Tricep Extension - One Arm - Dumbell,Working weight 10kg DB (tough),10.00,Working
2023-05-08,Rear Extension - Rope - Cable,"New technique pulling from lower, new working weight 13.75",13.75,Working
2023-05-08,Tricep Extension Pulldown - Rope - Cable,Working weight 23.75kg (tough),23.75,Working
2023-05-08,Tricep Extension Pulldown - Rope - Cable,Previous working weight 24.5 (not accessible),24.50,Working
2023-05-08,Wrist Flexion - Cable,"Working weight 10, do reps till it burns",10.00,Working
2023-05-08,Curls - Overhand - Barbell,New working weight 20kg sets of 12,20.00,Working
2023-05-08,Shoulder Press - Dumbell,Working weight 16kg DBs,16.00,Working
2023-05-08,Hip Huggers - Dumbell,Working weight 20kg DBs,20.00,Working
2023-05-08,Shrugs - Barbell,"Working weight 70kg, 8 big clean reps and then blitz mini ones to failure",70.00,Working
2023-05-15,Squat - Front - Barbell,Working weight 65kg,65.00,Working
2023-05-15,Calf Raises - Straight Leg - Machine,Working weight 60kg (was supposed to be 80 (accident)),60.00,Working
2023-05-15,Squat - Back - Barbell,"Working weight 90kg (very tough, not feeling up to it)",90.00,Working
2023-05-15,Bench Press - Narrow Grip - Barbell,New peak weight 55kg,55.00,Peak
2023-05-15,Rear Extension - Rope - Cable,13.75 working weight,13.75,Working
2023-05-15,Tricep Extension Pulldown - Rope - Cable,Working weight 24.5,24.50,Working
2023-05-15,Hamstring Curls - Cable,New peak weight 35kg,35.00,Peak
2023-05-15,Squat - Back - Barbell," (edited May 15, 2023)",202.00,Static
2023-05-15,Calf Raises - Bent Leg - Machine,Working weight 25kg,25.00,Working
2023-05-16,Leg Press - Machine,"Working weight 100kg, seat tilted back",100.00,Working
2023-05-17,Face Pull - Cable,Working weight 28,28.00,Working
2023-05-17,Curls - Incline - Dumbell,Working weight 12kg DBs,12.00,Working
2023-05-17,Upper Chest Pullover - Dumbell,Working weight 20kg DB,20.00,Working
2023-05-17,Bench Press - Incline - Dumbell,New peak weight 20kg DBs,20.00,Peak
2023-05-17,Curls - Hammer - Cross Body - Dumbell,Loose definition of working. Reduce to a working weight of 10kg DBs,10.00,Working
2023-05-17,Curls - Hammer - Cross Body - Dumbell,Working sets split into two micro sets,0.00,Working
2023-05-17,Curls - Hammer - Cross Body - Dumbell,Working weight 12kg DBs,12.00,Working
2023-05-17,Crunches - Weighted - Cable,Working weight 45,45.00,Working
2023-05-17,Low Pulley Row - Overhand - Cable,Working weight 18,18.00,Working
2023-05-17,Bench Press - Lateral - Machine,New working weight 50kg,50.00,Working
2023-05-19,Scoop Press - Dumbell,Working weight 12.5kg DBs,12.50,Working
2023-05-19,Lateral Raise - Bent Over - Dumbell,Working weight 12.5kg DBs,12.50,Working
2023-05-19,Shrugs - Barbell,New peak weight 80kg,80.00,Peak
2023-05-19,Tricep Kick-Backs - Dumbell,Working weight 10kg DB (tough),10.00,Working
2023-05-19,Overhead Tricep Extension - One Arm - Dumbell,Working weight 10kg DB (tough),10.00,Working
2023-05-19,Rear Extension - Rope - Cable,Working weight 13.75,13.75,Working
2023-05-19,Tricep Extension Pulldown - Rope - Cable,Working weight 24.5 (tough with it being the second super set),24.50,Working
2023-05-19,Curls - Overhand - Barbell,Working weight 20kg,20.00,Working
2023-05-19,Wrist Flexion - Cable,New working weight 12.5,12.50,Working
2023-05-22,Curls - Concentration - Dumbell,Working weight 10kg DB (dropped due to bad form last time) 3 WW sets,10.00,Working
2023-05-22,Crunches - Weighted - Cable,Working weight 45,45.00,Working
2023-05-22,Crunches - Weighted - Cable,Working weight 28kg DB (very tough),28.00,Working
2023-05-22,Curls - Incline - Dumbell,Working weight 12kg DBs,12.00,Working
2023-05-22,Face Pull - Cable,Working weight 28,28.00,Working
2023-05-22,Bench Press - Lateral - Machine,Working weight 50kg,50.00,Working
2023-05-22,Bench Press - Decline - Barbell,Working weight 60kg (inc to 65kg),65.00,Working
2023-05-22,Bench Press - Decline - Barbell,Working weight 52kg (made tough with the 1s pause),52.00,Working
2023-05-22,Straight Arm Pushdown - Rope - Cable,New peak weight 28 (very tough),28.00,Peak
2023-05-23,Abduction Row - Dumbell,Working weight 28kg DB (very tough),28.00,Working
2023-05-24,Front Raises - Dumbell,Working weight 10kg DBs,10.00,Working
2023-05-24,Wrist Flexion - Cable,Working weight 21,21.00,Working
2023-05-24,Wrist Extension - Cable,Working weight 15 (tough),15.00,Working
2023-05-24,Wrist Extension - Cable,Begun 2 handed,2.00,Static
2023-05-24,Wrist Flexion - Cable,Begun 2 handed,2.00,Static
2023-05-24,Tricep Kick-Backs - Dumbell,Working weight 10kg DBs,10.00,Working
2023-05-24,Hip Huggers - Dumbell,Engage rear delt,0.00,Static
2023-05-24,Hip Huggers - Dumbell,"New working weight 22kg DBs ROM feels limited though, consider doing less frequently",22.00,Working
2023-05-24,Shoulder Press - Dumbell,Working weight 16kg DBs (tough),16.00,Working
2023-05-24,Tricep Extension Pulldown - Rope - Cable,Working weight 24.5,24.50,Working
2023-05-24,Lateral Raise - Bent Over - Dumbell,Working weight 12.5kg DBs,12.50,Working
2023-05-24,Rear Extension - Rope - Cable,Working weight 13.75,13.75,Working
2023-05-25,Bench Press - Decline - Barbell,"New working weight 62.5kg (fucking awful, had a spotter though)",62.50,Working
2023-05-25,Straight Arm Pushdown - Rope - Cable,"Working weight 28, can",28.00,Working
2023-05-25,ISO Lateral Row - Wide - Machine,New peak weight 85kg (tough),85.00,Peak
2023-05-25,Pectoral Flys - Cable,New peak weight 54,54.00,Peak
2023-05-25,Face Pull - Cable,Working weight 28,28.00,Working
2023-05-25,Curls - Wide Grip - Barbell,Working weight 27.5kg,27.50,Working
2023-05-25,Bench Press - Flat - Barbell,Working weight 60kg missed the first ww set by 2,60.00,Working
2023-05-27,Squat - Front - Barbell,Working weight 65kg,65.00,Working
2023-05-27,Squat - Back - Barbell,Lowered working weight to 80kg from 90kg (actually failed last week anyway) due to knee pain,90.00,Working
2023-05-27,Good Mornings - Barbell,Seated - new ww 50kg,50.00,Working
2023-05-27,Hamstring Curls - Cable,Unknown machine,0.00,Static
2023-05-27,Tricep Kick-Backs - Dumbell,Working weight 10kg DB,10.00,Working
2023-05-27,Rear Extension - Rope - Cable,Unknown weight,0.00,Static
2023-05-27,Tricep Extension Pulldown - Rope - Cable,Unknown weight,0.00,Static
2023-05-27,Wrist Extension - Cable,Unknown weight,0.00,Static
2023-05-27,Wrist Flexion - Cable,Unknown weight,0.00,Static
2023-05-30,Shoulder Press - Dumbell,New peak weight 17.5kg,17.50,Peak
2023-05-30,Front Raises - Dumbell,Working weight 10kg,10.00,Working
2023-05-30,Lateral Raise - Bent Over - Dumbell,Working weight 12.5kg,12.50,Working
2023-05-30,Shrugs - Barbell,New Working weight 80kg,80.00,Working
2023-05-30,Bent-Over Rows - Barbell,Working weight 60kg,60.00,Working
2023-05-30,ISO Lateral Row - Neutral - Machine,Working weight 90kg,90.00,Working
2023-05-30,Lateral Pull Down - Machine,"Working weight 100kg, bring down to 90kg and do 10 reps after looking at tech",100.00,Working
2023-05-30,Face Pull - Cable,Unknown WW,0.00,Working
2023-05-30,Straight Arm Pushdown - Rope - Cable,Unknown WW,0.00,Working
2023-06-02,Tricep Extension Pulldown - Rope - Cable,"Attempted 25, failed, dropping to 23.75",25.00,Static
2023-06-02,Pectoral Flys - Cable,Working weight 54,54.00,Working
2023-06-02,Bench Press - Flat - Barbell,Working weight 60kg (6 reps set 1),60.00,Working
2023-06-02,Curls - Concentration - Dumbell,Working weight increased back to 12kg DB,12.00,Working
2023-06-02,Curls - Incline - Dumbell,Working weight 12kg DBs,12.00,Working
2023-06-02,Rear Extension - Rope - Cable,Working weight 13.75,13.75,Working
2023-06-02,Tricep Kick-Backs - Dumbell,Working weight 10kg DBs,10.00,Working
2023-06-02,Bench Press - Incline - Barbell,"Working weight 18kg DBs, increase next time",18.00,Working
2023-06-04,Straight Arm Pushdown - Rope - Cable,Reduced working weight to 24.5 due to inadequate form,24.50,Working
2023-06-04,Lateral Pull Down - Cable,New peak weight 16,16.00,Peak
2023-06-04,Low Pulley Row - Underhand - Cable,Working weight 16,16.00,Working
2023-06-04,Abduction Row - Dumbell,Working weight 28kg DB,28.00,Working
2023-06-04,Face Pull - Cable,Working weight 28,28.00,Working
2023-06-04,Shoulder Press - Dumbell,Working weight 16kg DBs,16.00,Working
2023-06-04,Lateral Raise - Standing - Dumbell,Working weight 10kg DBs,10.00,Working
2023-06-04,Lateral Raise - Bent Over - Dumbell,Working weight 12.5kg DBs,12.50,Working
2023-06-04,Shrugs - Barbell,New working weight 85kg,85.00,Working
2023-06-04,Crunches - Weighted - Cable,Working weight 45,45.00,Working
2023-06-05,Crunches - Weighted - Cable,Working weight 45,45.00,Working
2023-06-05,Romanian Deadlifts - Barbell,New working weight 75kg,75.00,Working
2023-06-05,Hamstring Curls - Cable,New working weight 37.5kg (tough),37.50,Working
2023-06-05,Squat - Back - Barbell,New working weight 90kg,90.00,Working
2023-06-05,Wrist Flexion - Cable,Working weight 21,21.00,Working
2023-06-05,Squat - Front - Barbell,Working weight 65kg,65.00,Working
2023-06-05,Calf Raises - Bent Leg - Machine,"Working weight 25kg, increase next time",25.00,Working
2023-06-05,Calf Raises - Straight Leg - Machine,New working weight 85kg (sets of 12),85.00,Working
2023-06-05,Wrist Extension - Cable,Working weight 21,21.00,Working
2023-06-06,Overhead Tricep Extension - One Arm - Dumbell,Working weight 10kg DBs (tough),10.00,Working
2023-06-06,Curls - Hammer - Cross Body - Dumbell,Working weight 10kg DBs,10.00,Working
2023-06-06,Curls - Incline - Dumbell,Working weight 12.5kg (bloody tough final set with the supersets),12.50,Working
2023-06-06,Curls - Wide Grip - Barbell,Working weight 27.5kg,27.50,Working
2023-06-06,Dips - Body,Proper dips!!!!! Set 1 - 6,6.00,Static
2023-06-06,Tricep Kick-Backs - Dumbell,Working weight 10kg DBs,10.00,Working
2023-06-06,Dips - Body,"Set 3 - 8 (chest up, better tech)",8.00,Static
2023-06-06,Dips - Body,Set 4 - 7,7.00,Static
2023-06-06,Pectoral Flys - Cable,Working weight 54,54.00,Working
2023-06-06,Bench Press - Incline - Dumbell,New working weight 22kg DBs,22.00,Working
2023-06-06,Dips - Body,Set 2 - 7 (leaning over),7.00,Static
2023-06-06,Bench Press - Lateral - Machine,New peak weight 55kg,55.00,Peak
2023-06-11,Front Raises - Dumbell,"Working weight 10kg DBs, warm ups being 10 reps each set minimum",10.00,Working
2023-06-11,Lateral Pull Down - Cable,Working weight 16,16.00,Working
2023-06-11,Low Pulley Row - Overhand - Cable,Lowered working weight 17,17.00,Working
2023-06-11,ISO Lateral Row - Neutral - Machine,Working weight 90kg (tough),90.00,Working
2023-06-11,Straight Arm Pushdown - Rope - Cable,Working weight 24.5,24.50,Working
2023-06-11,Hip Huggers - Dumbell,Lowered working weight back to 20kg DBs,20.00,Working
2023-06-11,Lateral Raise - Bent Over - Dumbell,Working weight 12.5kg DBs,12.50,Working
2023-06-11,Shoulder Press - Dumbell,Working weight 16kg DBs,16.00,Working
2023-06-11,Face Pull - Cable,"Working weight 28, tried higher to no avail",28.00,Working
2023-06-12,Tricep Extension Pulldown - Rope - Cable,Working weight 24.5 (very tough),24.50,Working
2023-06-12,Dips - Body,"5,6,7,6",7.00,Static
2023-06-12,Crunches - Weighted - Cable,Working weight 45,45.00,Working
2023-06-12,Rear Extension - Rope - Cable,"Working weight 13.75, inc next time",13.75,Working
2023-06-12,Bench Press - Decline - Barbell,Lowered working weight to 60kg,60.00,Working
2023-06-12,Curls - Incline - Dumbell,Working weight 12.5kg DBs,12.50,Working
2023-06-12,Pectoral Flys - Cable,Working weight 54,54.00,Working
2023-06-12,Bench Press - Flat - Barbell,Reduced working weight to 57.5kg,57.50,Working
2023-06-12,Curls - Concentration - Dumbell,Working weight 12.5kg DBs,12.50,Working
2023-06-14,Romanian Deadlifts - Barbell,New working weight 80kg with grips,80.00,Working
2023-06-14,Squat - Front - Barbell,Working weight 65kg,65.00,Working
2023-06-14,Squat - Back - Barbell,Working weight 90kg (Shakey legs),90.00,Working
2023-06-14,Hack Squat - Machine,Working weight 50kg (tough),50.00,Working
2023-06-14,Crunches - Weighted - Cable,New peak weight 47.5,47.50,Peak
2023-06-14,Crunches - Weighted - Dumbell,Working weight 10kg,10.00,Working
2023-06-14,Calf Raises - Bent Leg - Machine,Working weight 25kg,25.00,Working
2023-06-14,Calf Raises - Straight Leg - Machine,Working weight 85kg,85.00,Working
2023-06-14,DB Walk,24kg KB,24.00,Static
2023-06-16,Shoulder Press - Dumbell,Peak weight 16kg DB,16.00,Peak
